incident_id,created_date,resolved_date,priority,category,assigned_team,sla_breached,reopen_count,resolution_minutes
4663,2024-03-01 11:30:00,2024-03-01 11:40:00,Low,Application,App_Team,0,1,10
4664,2024-05-14 16:52:00,2024-05-15 04:17:00,Low,Application,Infra_Team,1,0,685
4665,2024-05-15 11:19:00,2024-05-15 13:19:00,Medium,Application,Infra_Team,1,0,120
4666,2024-01-28 04:47:00,2024-01-28 23:18:00,Medium,Network,Security_Team,1,0,1111
4667,2024-04-24 18:21:00,2024-04-25 02:14:00,Medium,Database,Support_Team,1,0,473
4668,2024-04-05 06:09:00,2024-04-05 06:51:00,High,Application,App_Team,1,0,42
4669,2024-03-01 12:26:00,2024-03-01 13:19:00,Low,Application,DB_Team,0,1,53
4670,2024-02-07 14:48:00,2024-02-07 22:33:00,Medium,Access,DB_Team,1,0,465
4671,2024-02-23 12:41:00,2024-02-23 18:53:00,High,Application,Support_Team,1,0,372
4672,2024-02-26 21:17:00,2024-02-27 23:00:00,Low,Database,Infra_Team,1,2,1543
4673,2024-03-14 16:10:00,2024-03-15 07:45:00,Low,Access,Support_Team,1,0,935
4674,2024-03-19 15:56:00,2024-03-19 17:09:00,Medium,Application,App_Team,1,0,73
4675,2024-04-17 20:29:00,2024-04-17 22:39:00,Low,Application,App_Team,0,1,130
4676,2024-02-21 23:26:00,2024-02-22 10:06:00,Low,Application,Support_Team,1,0,640
4677,2024-05-01 17:44:00,2024-05-01 22:22:00,Medium,Security,App_Team,1,0,278
4678,2024-01-05 16:11:00,2024-01-05 16:55:00,Medium,Application,Infra_Team,0,0,44
4679,2024-05-08 04:51:00,2024-05-08 08:54:00,Low,Network,Support_Team,0,1,243
4680,2024-06-03 20:33:00,2024-06-04 03:44:00,High,Application,Support_Team,1,0,431
4681,2024-03-25 12:45:00,2024-03-25 16:46:00,Low,Application,App_Team,0,0,241
4682,2024-02-19 16:08:00,2024-02-19 16:12:00,Medium,Database,Support_Team,0,0,4
4683,2024-04-23 01:10:00,2024-04-23 14:47:00,Low,Application,App_Team,1,0,817
4684,2024-06-07 09:42:00,2024-06-07 13:58:00,Medium,Application,Security_Team,1,1,256
4685,2024-02-24 12:13:00,2024-02-24 13:13:00,High,Application,Support_Team,1,0,60
4686,2024-05-23 09:30:00,2024-05-23 13:08:00,Medium,Network,DB_Team,1,0,218
4687,2024-05-21 07:00:00,2024-05-21 09:00:00,High,Application,Support_Team,1,0,120
4688,2024-06-05 06:47:00,2024-06-06 05:44:00,Low,Application,Security_Team,1,1,1377
4689,2024-06-16 11:08:00,2024-06-16 13:51:00,Medium,Application,App_Team,1,0,163
4690,2024-04-01 18:20:00,2024-04-02 03:18:00,Medium,Network,App_Team,1,0,538
4691,2024-04-24 03:04:00,2024-04-24 06:07:00,Low,Database,Infra_Team,0,0,183
4692,2024-03-11 23:33:00,2024-03-12 01:43:00,Low,Application,DB_Team,0,1,130
4693,2024-05-17 03:06:00,2024-05-17 12:04:00,Low,Application,Security_Team,0,0,538
4694,2024-04-20 11:56:00,2024-04-20 17:07:00,Medium,Application,Support_Team,1,2,311
4695,2024-03-14 03:59:00,2024-03-14 04:10:00,Low,Application,DB_Team,0,0,11
4696,2024-01-10 12:20:00,2024-01-10 23:30:00,Low,Network,Infra_Team,1,0,670
4697,2024-06-11 14:50:00,2024-06-11 21:09:00,Medium,Database,App_Team,1,0,379
4698,2024-04-10 00:42:00,2024-04-10 13:10:00,Low,Security,Infra_Team,1,0,748
4699,2024-02-11 04:10:00,2024-02-11 12:29:00,Medium,Application,Infra_Team,1,0,499
4700,2024-03-10 01:06:00,2024-03-10 15:57:00,Low,Application,DB_Team,1,0,891
4701,2024-04-19 09:58:00,2024-04-19 11:00:00,High,Access,App_Team,1,0,62
4702,2024-03-09 04:50:00,2024-03-09 06:22:00,Medium,Database,Security_Team,1,1,92
4703,2024-05-19 22:11:00,2024-05-20 03:29:00,Medium,Access,Support_Team,1,0,318
4704,2024-04-06 00:22:00,2024-04-06 04:19:00,Medium,Security,Support_Team,1,0,237
4705,2024-05-01 23:07:00,2024-05-02 00:23:00,High,Application,Security_Team,1,0,76
4706,2024-06-05 08:41:00,2024-06-05 15:30:00,Low,Database,App_Team,0,0,409
4707,2024-05-22 14:04:00,2024-05-22 16:57:00,Low,Application,DB_Team,0,0,173
4708,2024-01-15 10:48:00,2024-01-15 15:05:00,Low,Application,Support_Team,0,1,257
4709,2024-01-15 13:10:00,2024-01-15 15:52:00,Low,Network,DB_Team,0,1,162
4710,2024-06-11 10:36:00,2024-06-12 01:31:00,Medium,Security,Infra_Team,1,0,895
4711,2024-01-19 13:29:00,2024-01-20 04:51:00,Low,Database,DB_Team,1,0,922
4712,2024-02-18 11:51:00,2024-02-18 14:49:00,Low,Security,Support_Team,0,0,178
4713,2024-04-13 21:56:00,2024-04-14 13:02:00,Low,Application,App_Team,1,0,906
4714,2024-03-14 19:41:00,2024-03-15 14:13:00,Low,Security,Security_Team,1,0,1112
4715,2024-01-27 21:49:00,2024-01-28 01:14:00,High,Application,Security_Team,1,0,205
4716,2024-02-04 06:40:00,2024-02-04 08:57:00,Low,Application,App_Team,0,0,137
4717,2024-02-15 21:23:00,2024-02-16 00:32:00,Medium,Database,DB_Team,1,0,189
4718,2024-03-24 00:29:00,2024-03-24 17:47:00,Low,Network,Infra_Team,1,0,1038
4719,2024-01-14 07:27:00,2024-01-14 12:38:00,Low,Application,Support_Team,0,1,311
4720,2024-04-01 02:20:00,2024-04-01 08:02:00,High,Application,Security_Team,1,1,342
4721,2024-05-06 22:20:00,2024-05-07 02:27:00,Low,Application,Security_Team,0,0,247
4722,2024-01-06 01:50:00,2024-01-06 10:49:00,Medium,Application,App_Team,1,0,539
4723,2024-03-03 09:10:00,2024-03-03 15:22:00,Medium,Network,App_Team,1,1,372
4724,2024-06-13 11:47:00,2024-06-14 09:16:00,Low,Security,Infra_Team,1,0,1289
4725,2024-06-22 02:53:00,2024-06-22 13:13:00,Low,Security,App_Team,1,1,620
4726,2024-06-15 12:11:00,2024-06-15 13:32:00,Medium,Access,DB_Team,1,0,81
4727,2024-04-20 00:04:00,2024-04-20 04:09:00,Medium,Security,Infra_Team,1,0,245
4728,2024-03-26 20:43:00,2024-03-27 15:16:00,Medium,Security,Security_Team,1,0,1113
4729,2024-06-04 19:13:00,2024-06-05 02:23:00,Medium,Application,Support_Team,1,0,430
4730,2024-06-20 00:43:00,2024-06-20 00:52:00,Medium,Database,DB_Team,0,2,9
4731,2024-06-23 02:40:00,2024-06-23 05:47:00,Low,Application,Security_Team,0,0,187
4732,2024-04-07 18:13:00,2024-04-07 23:38:00,Low,Application,Infra_Team,0,0,325
4733,2024-03-06 05:25:00,2024-03-06 13:53:00,Low,Security,App_Team,0,1,508
4734,2024-01-19 04:08:00,2024-01-19 08:32:00,High,Network,Support_Team,1,0,264
4735,2024-05-27 03:22:00,2024-05-27 11:06:00,Low,Security,Support_Team,0,1,464
4736,2024-02-13 21:42:00,2024-02-14 22:03:00,Low,Application,Support_Team,1,0,1461
4737,2024-01-21 03:17:00,2024-01-21 04:06:00,Medium,Network,DB_Team,0,1,49
4738,2024-03-05 16:56:00,2024-03-05 21:19:00,High,Application,DB_Team,1,1,263
4739,2024-06-08 10:37:00,2024-06-08 18:57:00,Low,Network,DB_Team,0,0,500
4740,2024-06-12 20:19:00,2024-06-13 02:12:00,Medium,Application,App_Team,1,1,353
4741,2024-04-05 04:59:00,2024-04-05 06:36:00,High,Access,Security_Team,1,0,97
4742,2024-05-23 14:18:00,2024-05-23 16:01:00,Low,Network,DB_Team,0,1,103
4743,2024-06-18 08:52:00,2024-06-19 20:42:00,Low,Application,Security_Team,1,0,2150
4744,2024-04-14 23:52:00,2024-04-15 01:14:00,Low,Network,DB_Team,0,0,82
4745,2024-01-11 00:26:00,2024-01-11 01:30:00,Low,Application,DB_Team,0,1,64
4746,2024-03-26 04:54:00,2024-03-26 07:42:00,High,Application,Security_Team,1,0,168
4747,2024-02-21 00:56:00,2024-02-21 03:41:00,Medium,Database,Infra_Team,1,0,165
4748,2024-06-28 08:42:00,2024-06-28 20:22:00,Low,Database,Infra_Team,1,0,700
4749,2024-01-23 18:04:00,2024-01-23 20:02:00,Medium,Application,App_Team,1,1,118
4750,2024-03-16 01:22:00,2024-03-16 08:32:00,Low,Network,App_Team,0,0,430
4751,2024-03-15 16:39:00,2024-03-15 17:17:00,Medium,Application,DB_Team,0,1,38
4752,2024-01-02 08:48:00,2024-01-02 08:58:00,High,Application,Support_Team,0,0,10
4753,2024-02-03 02:28:00,2024-02-03 13:28:00,Low,Database,DB_Team,1,0,660
4754,2024-01-28 13:19:00,2024-01-29 03:32:00,Low,Access,App_Team,1,0,853
4755,2024-01-02 04:13:00,2024-01-02 08:14:00,Low,Database,Security_Team,0,1,241
4756,2024-04-22 03:59:00,2024-04-23 03:11:00,Low,Database,Infra_Team,1,0,1392
4757,2024-04-07 00:02:00,2024-04-07 21:36:00,Low,Application,App_Team,1,0,1294
4758,2024-01-13 05:52:00,2024-01-13 11:33:00,Medium,Network,Infra_Team,1,0,341
4759,2024-04-16 07:02:00,2024-04-16 07:51:00,Low,Security,Security_Team,0,0,49
4760,2024-04-20 20:18:00,2024-04-20 20:34:00,High,Network,Support_Team,1,0,16
4761,2024-02-26 04:55:00,2024-02-26 06:21:00,High,Network,App_Team,1,0,86
4762,2024-04-25 01:25:00,2024-04-25 10:46:00,Medium,Security,App_Team,1,0,561
4763,2024-04-09 02:15:00,2024-04-09 07:52:00,Medium,Database,Infra_Team,1,0,337
4764,2024-05-31 21:47:00,2024-06-01 05:29:00,Low,Security,App_Team,0,0,462
4765,2024-02-23 02:11:00,2024-02-23 13:15:00,Medium,Application,Security_Team,1,0,664
4766,2024-03-26 12:43:00,2024-03-26 12:43:00,High,Application,DB_Team,0,0,0
4767,2024-06-27 19:58:00,2024-06-27 22:40:00,Low,Application,Security_Team,0,2,162
4768,2024-04-05 04:13:00,2024-04-05 04:53:00,Medium,Security,Infra_Team,0,0,40
4769,2024-04-15 17:20:00,2024-04-15 19:12:00,High,Network,Security_Team,1,0,112
4770,2024-02-29 12:50:00,2024-03-01 03:58:00,Low,Application,DB_Team,1,0,908
4771,2024-01-13 10:21:00,2024-01-13 12:42:00,Medium,Application,App_Team,1,0,141
4772,2024-03-26 14:04:00,2024-03-27 06:42:00,Low,Application,Security_Team,1,0,998
4773,2024-02-21 07:29:00,2024-02-21 18:16:00,Medium,Database,Support_Team,1,0,647
4774,2024-01-24 14:33:00,2024-01-25 00:52:00,Low,Access,Infra_Team,1,2,619
4775,2024-06-07 19:00:00,2024-06-07 20:24:00,Medium,Database,Security_Team,1,1,84
4776,2024-02-29 19:09:00,2024-02-29 20:25:00,Medium,Access,Infra_Team,1,1,76
4777,2024-03-25 04:31:00,2024-03-25 04:49:00,Low,Access,Support_Team,0,0,18
4778,2024-03-29 01:57:00,2024-03-29 07:47:00,Medium,Security,Support_Team,1,0,350
4779,2024-05-13 00:33:00,2024-05-13 02:47:00,Medium,Application,Support_Team,1,0,134
4780,2024-01-03 01:46:00,2024-01-03 04:15:00,Medium,Application,Support_Team,1,0,149
4781,2024-01-02 15:45:00,2024-01-02 16:06:00,Medium,Network,DB_Team,0,1,21
4782,2024-02-22 06:18:00,2024-02-26 06:36:00,Low,Security,Infra_Team,1,0,5778
4783,2024-01-07 20:24:00,2024-01-08 14:07:00,Low,Access,Support_Team,1,0,1063
4784,2024-03-15 14:29:00,2024-03-15 14:59:00,Medium,Application,DB_Team,0,2,30
4785,2024-04-02 06:28:00,2024-04-02 21:00:00,Low,Security,Support_Team,1,0,872
4786,2024-01-28 15:49:00,2024-01-29 14:49:00,Low,Access,Infra_Team,1,0,1380
4787,2024-06-25 17:55:00,2024-06-25 22:21:00,Medium,Security,DB_Team,1,0,266
4788,2024-01-06 19:16:00,2024-01-07 00:30:00,Low,Database,Infra_Team,0,1,314
4789,2024-01-13 23:06:00,2024-01-14 00:04:00,Medium,Network,Security_Team,0,0,58
4790,2024-03-22 06:11:00,2024-03-22 19:02:00,Low,Application,DB_Team,1,0,771
4791,2024-04-10 07:34:00,2024-04-10 10:32:00,Medium,Security,Support_Team,1,1,178
4792,2024-02-20 14:47:00,2024-02-21 04:01:00,Low,Application,App_Team,1,0,794
4793,2024-02-05 22:16:00,2024-02-06 01:49:00,Medium,Application,DB_Team,1,1,213
4794,2024-04-16 02:14:00,2024-04-16 09:34:00,Low,Access,DB_Team,0,0,440
4795,2024-02-04 11:27:00,2024-02-05 01:36:00,Low,Application,DB_Team,1,0,849
4796,2024-05-28 05:14:00,2024-05-28 17:53:00,Medium,Network,Infra_Team,1,0,759
4797,2024-01-20 20:51:00,2024-01-20 22:59:00,Medium,Application,DB_Team,1,0,128
4798,2024-05-18 17:50:00,2024-05-18 18:03:00,Medium,Network,Security_Team,0,0,13
4799,2024-01-26 12:10:00,2024-01-27 12:39:00,Low,Access,DB_Team,1,0,1469
4800,2024-02-08 13:02:00,2024-02-09 01:59:00,Low,Application,App_Team,1,0,777
4801,2024-01-18 19:00:00,2024-01-19 17:42:00,Low,Database,Security_Team,1,0,1362
4802,2024-03-14 03:52:00,2024-03-14 16:07:00,Medium,Database,Security_Team,1,0,735
4803,2024-05-25 14:07:00,2024-05-26 21:28:00,Low,Application,App_Team,1,0,1881
4804,2024-05-11 17:34:00,2024-05-11 21:08:00,Low,Database,App_Team,0,0,214
4805,2024-03-21 11:15:00,2024-03-21 20:23:00,Low,Application,Infra_Team,0,0,548
4806,2024-01-04 04:19:00,2024-01-04 09:41:00,Medium,Database,App_Team,1,0,322
4807,2024-01-01 11:00:00,2024-01-01 11:19:00,Medium,Access,Security_Team,0,1,19
4808,2024-03-16 12:03:00,2024-03-17 00:37:00,Medium,Application,Security_Team,1,0,754
4809,2024-06-25 10:02:00,2024-06-25 15:19:00,Low,Application,DB_Team,0,0,317
4810,2024-05-23 12:27:00,2024-05-24 01:57:00,Low,Security,Infra_Team,1,1,810
4811,2024-05-13 07:21:00,2024-05-14 08:18:00,Low,Application,App_Team,1,1,1497
4812,2024-06-16 22:31:00,2024-06-18 06:38:00,Low,Network,Support_Team,1,0,1927
4813,2024-01-26 06:34:00,2024-01-27 00:54:00,Medium,Security,Security_Team,1,0,1100
4814,2024-03-11 16:33:00,2024-03-11 17:03:00,Low,Access,Security_Team,0,1,30
4815,2024-04-17 21:17:00,2024-04-18 04:41:00,Low,Application,Infra_Team,0,0,444
4816,2024-05-03 09:55:00,2024-05-03 10:53:00,Medium,Application,Security_Team,0,0,58
4817,2024-02-06 07:42:00,2024-02-07 05:02:00,Low,Access,App_Team,1,0,1280
4818,2024-02-09 02:44:00,2024-02-09 06:33:00,Low,Access,Security_Team,0,0,229
4819,2024-04-27 16:01:00,2024-04-27 22:27:00,Low,Application,App_Team,0,0,386
4820,2024-02-06 07:51:00,2024-02-06 17:28:00,Medium,Application,App_Team,1,1,577
4821,2024-06-12 05:24:00,2024-06-12 07:09:00,Medium,Application,App_Team,1,1,105
4822,2024-02-06 03:51:00,2024-02-06 05:33:00,High,Application,App_Team,1,0,102
4823,2024-04-08 15:21:00,2024-04-09 22:19:00,Low,Application,Infra_Team,1,0,1858
4824,2024-01-21 13:50:00,2024-01-21 16:35:00,Medium,Application,Support_Team,1,0,165
4825,2024-02-08 03:37:00,2024-02-08 04:06:00,Low,Network,App_Team,0,0,29
4826,2024-03-13 17:50:00,2024-03-13 20:57:00,Medium,Application,Support_Team,1,0,187
4827,2024-02-03 13:58:00,2024-02-03 14:14:00,Low,Application,Infra_Team,0,0,16
4828,2024-03-03 07:37:00,2024-03-03 20:22:00,Low,Security,Support_Team,1,2,765
4829,2024-02-11 19:37:00,2024-02-12 01:06:00,Medium,Database,DB_Team,1,1,329
4830,2024-05-06 15:22:00,2024-05-06 17:53:00,High,Application,Security_Team,1,1,151
4831,2024-02-02 22:55:00,2024-02-03 22:37:00,Low,Application,Support_Team,1,1,1422
4832,2024-01-18 13:35:00,2024-01-18 14:09:00,Medium,Security,App_Team,0,0,34
4833,2024-02-05 07:58:00,2024-02-05 08:46:00,High,Application,Support_Team,1,0,48
4834,2024-02-18 21:57:00,2024-02-19 07:04:00,Low,Application,App_Team,0,0,547
4835,2024-01-31 12:20:00,2024-01-31 17:11:00,High,Access,DB_Team,1,0,291
4836,2024-02-13 22:02:00,2024-02-13 22:07:00,High,Access,App_Team,0,0,5
4837,2024-03-15 12:20:00,2024-03-15 16:52:00,Medium,Network,Security_Team,1,0,272
4838,2024-03-18 16:57:00,2024-03-18 20:47:00,Low,Application,Support_Team,0,0,230
4839,2024-05-09 16:18:00,2024-05-09 19:43:00,High,Application,App_Team,1,1,205
4840,2024-02-28 19:27:00,2024-02-28 22:20:00,Medium,Application,App_Team,1,0,173
4841,2024-01-12 17:54:00,2024-01-13 01:30:00,Medium,Application,Support_Team,1,0,456
4842,2024-04-12 07:52:00,2024-04-12 21:59:00,Medium,Application,App_Team,1,0,847
4843,2024-06-23 04:35:00,2024-06-23 11:45:00,Low,Security,Infra_Team,0,0,430
4844,2024-02-29 11:47:00,2024-03-01 06:06:00,Medium,Application,DB_Team,1,1,1099
4845,2024-01-27 23:14:00,2024-01-28 01:39:00,Medium,Access,Security_Team,1,0,145
4846,2024-06-20 21:29:00,2024-06-20 23:44:00,Medium,Network,Security_Team,1,0,135
4847,2024-06-24 17:15:00,2024-06-25 14:15:00,Low,Application,Support_Team,1,0,1260
4848,2024-04-03 18:31:00,2024-04-06 01:00:00,Low,Security,Infra_Team,1,0,3269
4849,2024-02-08 01:07:00,2024-02-08 13:35:00,Medium,Application,Security_Team,1,1,748
4850,2024-04-02 21:05:00,2024-04-03 05:01:00,Medium,Network,DB_Team,1,0,476
4851,2024-06-04 01:14:00,2024-06-04 10:34:00,Medium,Application,Security_Team,1,0,560
4852,2024-06-28 11:21:00,2024-06-28 15:29:00,Low,Database,App_Team,0,0,248
4853,2024-06-02 19:30:00,2024-06-03 01:39:00,Medium,Application,Security_Team,1,0,369
4854,2024-02-14 01:14:00,2024-02-14 01:25:00,Medium,Application,Support_Team,0,0,11
4855,2024-04-12 13:42:00,2024-04-12 18:45:00,Medium,Application,Security_Team,1,2,303
4856,2024-04-12 23:36:00,2024-04-13 16:25:00,Low,Application,Security_Team,1,0,1009
4857,2024-06-26 09:15:00,2024-06-27 01:41:00,Low,Application,Security_Team,1,0,986
4858,2024-04-07 16:53:00,2024-04-07 19:39:00,Medium,Database,DB_Team,1,0,166
4859,2024-01-20 13:12:00,2024-01-20 13:18:00,Medium,Application,DB_Team,0,0,6
4860,2024-06-27 06:02:00,2024-06-27 16:51:00,Medium,Security,DB_Team,1,0,649
4861,2024-06-21 10:34:00,2024-06-21 11:45:00,High,Application,Support_Team,1,1,71
4862,2024-04-30 00:42:00,2024-04-30 02:44:00,Medium,Application,Security_Team,1,0,122
4863,2024-03-28 23:12:00,2024-03-29 01:28:00,High,Application,Security_Team,1,0,136
4864,2024-04-05 05:37:00,2024-04-05 06:40:00,Medium,Network,DB_Team,1,0,63
4865,2024-06-17 03:09:00,2024-06-18 06:46:00,Low,Application,Infra_Team,1,0,1657
4866,2024-01-27 23:35:00,2024-01-28 08:07:00,High,Application,App_Team,1,1,512
4867,2024-03-18 22:30:00,2024-03-19 01:25:00,Low,Database,Support_Team,0,1,175
4868,2024-01-12 16:27:00,2024-01-13 05:46:00,Low,Security,Security_Team,1,0,799
4869,2024-04-13 21:22:00,2024-04-13 23:55:00,Medium,Application,Security_Team,1,1,153
4870,2024-01-27 14:14:00,2024-01-27 14:16:00,High,Application,App_Team,0,0,2
4871,2024-03-15 17:18:00,2024-03-15 18:13:00,High,Application,Security_Team,1,0,55
4872,2024-02-28 20:19:00,2024-02-29 07:01:00,Medium,Application,DB_Team,1,0,642
4873,2024-02-18 17:50:00,2024-02-20 04:13:00,Low,Application,Infra_Team,1,0,2063
4874,2024-04-04 20:45:00,2024-04-05 09:47:00,Low,Application,App_Team,1,0,782
4875,2024-01-28 11:25:00,2024-01-28 11:59:00,High,Application,DB_Team,1,0,34
4876,2024-04-05 09:54:00,2024-04-05 20:42:00,Medium,Application,App_Team,1,1,648
4877,2024-01-18 10:28:00,2024-01-18 15:02:00,Medium,Security,App_Team,1,0,274
4878,2024-02-23 17:49:00,2024-02-23 20:37:00,Low,Application,Security_Team,0,0,168
4879,2024-05-25 00:19:00,2024-05-25 00:51:00,Medium,Network,App_Team,0,1,32
4880,2024-02-05 08:52:00,2024-02-06 19:22:00,Low,Application,Security_Team,1,0,2070
4881,2024-01-21 18:17:00,2024-01-23 04:07:00,Low,Application,Support_Team,1,0,2030
4882,2024-06-15 15:47:00,2024-06-15 21:17:00,Medium,Application,Infra_Team,1,1,330
4883,2024-03-01 08:26:00,2024-03-01 08:37:00,Medium,Database,Support_Team,0,0,11
4884,2024-05-26 20:47:00,2024-05-27 10:56:00,Medium,Application,Infra_Team,1,1,849
4885,2024-01-22 02:27:00,2024-01-22 15:48:00,Low,Network,App_Team,1,1,801
4886,2024-06-18 04:12:00,2024-06-18 17:24:00,Low,Access,DB_Team,1,0,792
4887,2024-06-06 19:58:00,2024-06-07 08:13:00,Low,Access,App_Team,1,0,735
4888,2024-03-24 19:41:00,2024-03-24 20:40:00,Medium,Access,App_Team,0,0,59
4889,2024-05-28 15:17:00,2024-05-29 02:56:00,Low,Application,Infra_Team,1,0,699
4890,2024-01-18 14:37:00,2024-01-18 16:27:00,Medium,Network,Security_Team,1,1,110
4891,2024-06-21 14:11:00,2024-06-21 18:12:00,Medium,Application,DB_Team,1,1,241
4892,2024-01-12 20:18:00,2024-01-13 02:13:00,Low,Application,DB_Team,0,0,355
4893,2024-01-18 20:28:00,2024-01-19 04:54:00,Medium,Access,DB_Team,1,2,506
4894,2024-03-19 21:46:00,2024-03-20 00:52:00,Low,Access,Security_Team,0,0,186
4895,2024-01-21 00:49:00,2024-01-21 06:37:00,Low,Database,Support_Team,0,0,348
4896,2024-05-21 20:17:00,2024-05-22 03:43:00,Medium,Access,Support_Team,1,0,446
4897,2024-05-20 02:23:00,2024-05-20 02:55:00,Low,Database,Security_Team,0,1,32
4898,2024-01-20 09:43:00,2024-01-20 10:50:00,High,Database,DB_Team,1,0,67
4899,2024-06-25 18:32:00,2024-06-25 21:53:00,Medium,Application,Security_Team,1,0,201
4900,2024-03-12 18:41:00,2024-03-12 19:29:00,Low,Application,Infra_Team,0,0,48
4901,2024-06-11 07:12:00,2024-06-11 15:53:00,Medium,Application,Security_Team,1,1,521
4902,2024-04-08 03:05:00,2024-04-08 06:23:00,Medium,Access,DB_Team,1,0,198
4903,2024-01-16 09:16:00,2024-01-17 02:25:00,Medium,Application,Support_Team,1,0,1029
4904,2024-02-13 15:33:00,2024-02-13 22:30:00,Low,Database,Security_Team,0,1,417
4905,2024-02-05 04:09:00,2024-02-05 04:23:00,High,Application,DB_Team,0,0,14
4906,2024-02-22 06:13:00,2024-02-22 07:27:00,Medium,Network,Infra_Team,1,0,74
4907,2024-02-17 14:28:00,2024-02-17 15:58:00,High,Network,DB_Team,1,1,90
4908,2024-03-14 23:07:00,2024-03-15 03:02:00,Low,Application,Infra_Team,0,0,235
4909,2024-06-23 16:05:00,2024-06-24 16:57:00,Low,Application,Infra_Team,1,0,1492
4910,2024-06-05 05:19:00,2024-06-05 11:58:00,Low,Application,Support_Team,0,0,399
4911,2024-04-07 09:07:00,2024-04-07 18:01:00,Medium,Network,App_Team,1,0,534
4912,2024-01-06 05:35:00,2024-01-06 08:10:00,Medium,Application,Infra_Team,1,0,155
4913,2024-03-31 10:38:00,2024-03-31 22:06:00,Medium,Network,Security_Team,1,0,688
4914,2024-02-19 22:35:00,2024-02-20 06:10:00,Medium,Application,DB_Team,1,2,455
4915,2024-02-11 04:43:00,2024-02-12 17:16:00,Low,Network,Support_Team,1,0,2193
4916,2024-02-05 22:31:00,2024-02-06 01:21:00,Medium,Access,DB_Team,1,1,170
4917,2024-03-06 18:12:00,2024-03-06 22:01:00,Low,Network,Support_Team,0,0,229
4918,2024-05-04 21:14:00,2024-05-05 08:36:00,Low,Application,Infra_Team,1,0,682
4919,2024-05-05 05:45:00,2024-05-05 13:32:00,Medium,Database,DB_Team,1,1,467
4920,2024-06-20 20:34:00,2024-06-20 21:01:00,High,Application,Support_Team,1,1,27
4921,2024-03-06 17:11:00,2024-03-06 17:30:00,High,Access,App_Team,1,0,19
4922,2024-06-26 05:35:00,2024-06-26 07:14:00,High,Database,Infra_Team,1,0,99
4923,2024-04-26 22:12:00,2024-04-26 23:59:00,Low,Application,App_Team,0,0,107
4924,2024-06-09 16:44:00,2024-06-09 18:43:00,Medium,Application,App_Team,1,0,119
4925,2024-03-09 21:52:00,2024-03-10 08:02:00,Medium,Application,DB_Team,1,1,610
4926,2024-05-18 12:13:00,2024-05-18 15:35:00,Low,Network,DB_Team,0,1,202
4927,2024-06-24 12:17:00,2024-06-25 00:59:00,Medium,Network,App_Team,1,0,762
4928,2024-03-25 17:52:00,2024-03-27 05:10:00,Low,Network,Security_Team,1,0,2118
4929,2024-05-14 23:28:00,2024-05-15 06:25:00,Low,Network,DB_Team,0,0,417
4930,2024-06-27 20:02:00,2024-06-28 06:39:00,Low,Application,Infra_Team,1,0,637
